,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2015
34293,Butte,9,6,39.76168,-121.84047,06007,6.0
34294,Butte,5,7.1,39.76168,-121.84047,06007,7.1
34295,Butte,9,8.6,39.76168,-121.84047,06007,8.6
34296,Butte,10,5.5,39.76168,-121.84047,06007,5.5
34297,Butte,8,16.8,39.76168,-121.84047,06007,16.8
34298,Butte,7,5.5,39.76168,-121.84047,06007,5.5
34299,Butte,5,4.9,39.76168,-121.84047,06007,4.9
34300,Butte,7,4.9,39.76168,-121.84047,06007,4.9
34301,Butte,10,8,39.76168,-121.84047,06007,8.0
34302,Butte,6,4.6,39.76168,-121.84047,06007,4.6
34303,Butte,11,6.4,39.76168,-121.84047,06007,6.4
34304,Butte,8,6.7,39.76168,-121.84047,06007,6.7
34305,Butte,7,2.7,39.76168,-121.84047,06007,2.7
34306,Butte,6,9.8,39.76168,-121.84047,06007,9.8
34307,Butte,11,8.9,39.76168,-121.84047,06007,8.9
34308,Butte,1,30,39.76168,-121.84047,06007,30.0
34309,Butte,8,9.7,39.76168,-121.84047,06007,9.7
34310,Butte,7,5.5,39.76168,-121.84047,06007,5.5
34311,Butte,10,8.6,39.76168,-121.84047,06007,8.6
34312,Butte,1,19.8,39.76168,-121.84047,06007,19.8
34313,Butte,2,13.7,39.76168,-121.84047,06007,13.7
34314,Butte,10,8.2,39.76168,-121.84047,06007,8.2
34315,Butte,4,2.2,39.76168,-121.84047,06007,2.2
34316,Butte,8,13.4,39.76168,-121.84047,06007,13.4
34317,Butte,7,8.3,39.76168,-121.84047,06007,8.3
34318,Butte,10,6.6,39.76168,-121.84047,06007,6.6
34319,Butte,5,6.8,39.76168,-121.84047,06007,6.8
34320,Butte,4,9,39.76168,-121.84047,06007,9.0
34321,Butte,12,11.4,39.76168,-121.84047,06007,11.4
34322,Butte,1,26.4,39.76168,-121.84047,06007,26.4
34323,Butte,12,7.8,39.76168,-121.84047,06007,7.8
34324,Butte,7,7.1,39.76168,-121.84047,06007,7.1
34325,Butte,3,6.9,39.76168,-121.84047,06007,6.9
34326,Butte,11,15.2,39.76168,-121.84047,06007,15.2
34327,Butte,9,6.4,39.76168,-121.84047,06007,6.4
34328,Butte,10,8.4,39.76168,-121.84047,06007,8.4
34329,Butte,12,15.1,39.76168,-121.84047,06007,15.1
34330,Butte,6,12.4,39.76168,-121.84047,06007,12.4
34331,Butte,5,5.7,39.76168,-121.84047,06007,5.7
34332,Butte,9,14.9,39.76168,-121.84047,06007,14.9
34333,Butte,11,3,39.76168,-121.84047,06007,3.0
34334,Butte,12,11.4,39.76168,-121.84047,06007,11.4
34335,Butte,10,12.8,39.76168,-121.84047,06007,12.8
34336,Butte,4,5.6,39.76168,-121.84047,06007,5.6
34337,Butte,7,11,39.76168,-121.84047,06007,11.0
34338,Butte,4,7,39.76168,-121.84047,06007,7.0
34339,Butte,2,5,39.76168,-121.84047,06007,5.0
34340,Butte,3,3.5,39.76168,-121.84047,06007,3.5
34341,Butte,3,3.4,39.76168,-121.84047,06007,3.4
34342,Butte,11,16.6,39.76168,-121.84047,06007,16.6
34343,Butte,10,4.6,39.76168,-121.84047,06007,4.6
34344,Butte,10,5.4,39.76168,-121.84047,06007,5.4
34345,Butte,9,10.2,39.76168,-121.84047,06007,10.2
34346,Butte,5,5.5,39.76168,-121.84047,06007,5.5
34347,Butte,3,6.1,39.76168,-121.84047,06007,6.1
34348,Butte,10,8.2,39.76168,-121.84047,06007,8.2
34349,Butte,12,7.7,39.76168,-121.84047,06007,7.7
34350,Butte,6,5.9,39.76168,-121.84047,06007,5.9
34351,Butte,8,4.9,39.76168,-121.84047,06007,4.9
34352,Butte,2,10,39.76168,-121.84047,06007,10.0
34353,Butte,7,8.9,39.76168,-121.84047,06007,8.9
34354,Butte,11,2.3,39.76168,-121.84047,06007,2.3
34355,Butte,6,5.9,39.76168,-121.84047,06007,5.9
34356,Butte,6,11.3,39.76168,-121.84047,06007,11.3
34357,Butte,5,9.8,39.76168,-121.84047,06007,9.8
34358,Butte,6,4.7,39.76168,-121.84047,06007,4.7
34359,Butte,1,29.5,39.76168,-121.84047,06007,29.5
34360,Butte,11,18.8,39.76168,-121.84047,06007,18.8
34361,Butte,10,11,39.76168,-121.84047,06007,11.0
34362,Butte,1,37.9,39.76168,-121.84047,06007,37.9
34363,Butte,10,8.5,39.76168,-121.84047,06007,8.5
34364,Butte,7,6.8,39.76168,-121.84047,06007,6.8
34365,Butte,7,6,39.76168,-121.84047,06007,6.0
34366,Butte,12,4.1,39.76168,-121.84047,06007,4.1
34367,Butte,4,9.7,39.76168,-121.84047,06007,9.7
34368,Butte,2,19.3,39.76168,-121.84047,06007,19.3
34369,Butte,11,13.4,39.76168,-121.84047,06007,13.4
34370,Butte,1,26.5,39.76168,-121.84047,06007,26.5
34371,Butte,11,13,39.76168,-121.84047,06007,13.0
34372,Butte,4,7.3,39.76168,-121.84047,06007,7.3
34373,Butte,7,7.2,39.76168,-121.84047,06007,7.2
34374,Butte,9,6.2,39.76168,-121.84047,06007,6.2
34375,Butte,6,5.9,39.76168,-121.84047,06007,5.9
34376,Butte,2,3.2,39.76168,-121.84047,06007,3.2
34377,Butte,10,5.1,39.76168,-121.84047,06007,5.1
34378,Butte,6,8.1,39.76168,-121.84047,06007,8.1
34379,Butte,3,4.2,39.76168,-121.84047,06007,4.2
34380,Butte,7,7.6,39.76168,-121.84047,06007,7.6
34381,Butte,3,3.4,39.76168,-121.84047,06007,3.4
34382,Butte,4,9.5,39.76168,-121.84047,06007,9.5
34383,Butte,8,13.7,39.76168,-121.84047,06007,13.7
34384,Butte,8,16.1,39.76168,-121.84047,06007,16.1
34385,Butte,3,8.2,39.76168,-121.84047,06007,8.2
34386,Butte,4,1,39.76168,-121.84047,06007,1.0
34387,Butte,8,16.2,39.76168,-121.84047,06007,16.2
34388,Butte,10,11.6,39.76168,-121.84047,06007,11.6
34389,Butte,2,4.7,39.76168,-121.84047,06007,4.7
34390,Butte,7,5.7,39.76168,-121.84047,06007,5.7
34391,Butte,11,23.2,39.76168,-121.84047,06007,23.2
34392,Butte,1,15.4,39.76168,-121.84047,06007,15.4
34393,Butte,8,3.4,39.76168,-121.84047,06007,3.4
34394,Butte,11,22.7,39.76168,-121.84047,06007,22.7
34395,Butte,3,2.7,39.76168,-121.84047,06007,2.7
34396,Butte,9,6.7,39.76168,-121.84047,06007,6.7
34397,Butte,6,5.6,39.76168,-121.84047,06007,5.6
34398,Butte,2,7.4,39.76168,-121.84047,06007,7.4
34399,Butte,8,9.7,39.76168,-121.84047,06007,9.7
34400,Butte,11,8.3,39.76168,-121.84047,06007,8.3
34401,Butte,12,4.7,39.76168,-121.84047,06007,4.7
34402,Butte,3,8.3,39.76168,-121.84047,06007,8.3
34403,Butte,12,10.5,39.76168,-121.84047,06007,10.5
34404,Butte,12,4.9,39.76168,-121.84047,06007,4.9
34405,Butte,1,30.4,39.76168,-121.84047,06007,30.4
34406,Butte,3,4.9,39.76168,-121.84047,06007,4.9
34407,Butte,6,8.1,39.76168,-121.84047,06007,8.1
34408,Butte,6,5.8,39.76168,-121.84047,06007,5.8
34409,Butte,10,8.1,39.76168,-121.84047,06007,8.1
34410,Butte,6,6.1,39.76168,-121.84047,06007,6.1
